#Roots: 1
Root indexes:	12676 
8097:	Offset: 135730  Size:1  Children:0	[5306,5306][9853,9853][9889,9889]
8098:	Offset: 135739  Size:1  Children:0	[2613,2613][10473,10473][7531,7531]
8099:	Offset: 135748  Size:1  Children:0	[3638,3638][8539,8539][11920,11920]
8100:	Offset: 135757  Size:1  Children:0	[2816,2816][8350,8350][11624,11624]
8101:	Offset: 135766  Size:1  Children:0	[2383,2383][9785,9785][8323,8323]
8102:	Offset: 135775  Size:1  Children:0	[524,524][9587,9587][6932,6932]
8103:	Offset: 135784  Size:1  Children:0	[4184,4184][10831,10831][11437,11437]
8104:	Offset: 135793  Size:1  Children:0	[1225,1225][10576,10576][7617,7617]
8105:	Offset: 135802  Size:1  Children:0	[5913,5913][12017,12017][10685,10685]
8106:	Offset: 135811  Size:1  Children:0	[3588,3588][12016,12016][8420,8420]
8107:	Offset: 135820  Size:1  Children:0	[2194,2194][9320,9320][11510,11510]
8108:	Offset: 135829  Size:1  Children:0	[5105,5105][11701,11701][10651,10651]
8109:	Offset: 135838  Size:1  Children:0	[5402,5402][9369,9369][11341,11341]
8110:	Offset: 135847  Size:1  Children:0	[679,679][9893,9893][11070,11070]
8111:	Offset: 135856  Size:1  Children:0	[5386,5386][8509,8509][7559,7559]
8112:	Offset: 135865  Size:1  Children:0	[3336,3336][7145,7145][7589,7589]
8113:	Offset: 135874  Size:1  Children:0	[3614,3614][7035,7035][10597,10597]
8114:	Offset: 135883  Size:1  Children:0	[4250,4250][9373,9373][6664,6664]
8115:	Offset: 135892  Size:1  Children:0	[5266,5266][7486,7486][6938,6938]
8116:	Offset: 135901  Size:1  Children:0	[1357,1357][10626,10626][10774,10774]
8117:	Offset: 135910  Size:1  Children:0	[5416,5416][6565,6565][6714,6714]
8118:	Offset: 135919  Size:1  Children:0	[2834,2834][7118,7118][9550,9550]
8119:	Offset: 135928  Size:1  Children:0	[1421,1421][9539,9539][9474,9474]
8120:	Offset: 135937  Size:1  Children:0	[2367,2367][7481,7481][11955,11955]
8121:	Offset: 135946  Size:1  Children:0	[3470,3470][11667,11667][6431,6431]
8122:	Offset: 135955  Size:1  Children:0	[4011,4011][8918,8918][11746,11746]
8123:	Offset: 135964  Size:1  Children:0	[5148,5148][11702,11702][7719,7719]
8124:	Offset: 135973  Size:1  Children:0	[1024,1024][6614,6614][7568,7568]
8125:	Offset: 135982  Size:1  Children:0	[5065,5065][8027,8027][10414,10414]
8126:	Offset: 135991  Size:1  Children:0	[4001,4001][10766,10766][8627,8627]
8127:	Offset: 136000  Size:1  Children:0	[4070,4070][11945,11945][11742,11742]
8128:	Offset: 136009  Size:1  Children:0	[1202,1202][12098,12098][11315,11315]
8129:	Offset: 136018  Size:1  Children:0	[641,641][11084,11084][8821,8821]
8130:	Offset: 136027  Size:1  Children:0	[355,355][11882,11882][9476,9476]
8131:	Offset: 136036  Size:1  Children:0	[4571,4571][7449,7449][8848,8848]
8132:	Offset: 136045  Size:1  Children:0	[3992,3992][10352,10352][8427,8427]
8133:	Offset: 136054  Size:1  Children:0	[1106,1106][11766,11766][11550,11550]
8134:	Offset: 136063  Size:1  Children:0	[1795,1795][9384,9384][7469,7469]
8135:	Offset: 136072  Size:1  Children:0	[4751,4751][10583,10583][10173,10173]
8136:	Offset: 136081  Size:1  Children:0	[3584,3584][10285,10285][10669,10669]
8137:	Offset: 136090  Size:1  Children:0	[2880,2880][8922,8922][7195,7195]
8138:	Offset: 136099  Size:1  Children:0	[2165,2165][7224,7224][6855,6855]
8139:	Offset: 136108  Size:1  Children:0	[2779,2779][11689,11689][7562,7562]
8140:	Offset: 136117  Size:1  Children:0	[1506,1506][9575,9575][9215,9215]
8141:	Offset: 136126  Size:1  Children:0	[1354,1354][10323,10323][10735,10735]
8142:	Offset: 136135  Size:1  Children:0	[4646,4646][9139,9139][10170,10170]
8143:	Offset: 136144  Size:1  Children:0	[2789,2789][10270,10270][9831,9831]
8144:	Offset: 136153  Size:1  Children:0	[5706,5706][7668,7668][6530,6530]
8145:	Offset: 136162  Size:1  Children:0	[3075,3075][8513,8513][9332,9332]
8146:	Offset: 136171  Size:1  Children:0	[3538,3538][11823,11823][11781,11781]
8147:	Offset: 136180  Size:1  Children:0	[1726,1726][7967,7967][7724,7724]
8148:	Offset: 136189  Size:1  Children:0	[3668,3668][7572,7572][6776,6776]
8149:	Offset: 136198  Size:1  Children:0	[831,831][9554,9554][11444,11444]
8150:	Offset: 136207  Size:1  Children:0	[5761,5761][7357,7357][6851,6851]
8151:	Offset: 136216  Size:1  Children:0	[5304,5304][9326,9326][9778,9778]
8152:	Offset: 136225  Size:1  Children:0	[5286,5286][10590,10590][8999,8999]
8153:	Offset: 136234  Size:1  Children:0	[3948,3948][12095,12095][7809,7809]
8154:	Offset: 136243  Size:1  Children:0	[4100,4100][9498,9498][6946,6946]
8155:	Offset: 136252  Size:1  Children:0	[1019,1019][7164,7164][10819,10819]
8156:	Offset: 136261  Size:1  Children:0	[1555,1555][10897,10897][8020,8020]
8157:	Offset: 136270  Size:1  Children:0	[3973,3973][7360,7360][6445,6445]
8158:	Offset: 136279  Size:1  Children:0	[3450,3450][8986,8986][7803,7803]
8159:	Offset: 136288  Size:1  Children:0	[4860,4860][10308,10308][10367,10367]
8160:	Offset: 136297  Size:1  Children:0	[3643,3643][6709,6709][7749,7749]
8161:	Offset: 136306  Size:1  Children:0	[2542,2542][7536,7536][9375,9375]
8162:	Offset: 136315  Size:1  Children:0	[2250,2250][11714,11714][7153,7153]
8163:	Offset: 136324  Size:1  Children:0	[2961,2961][10654,10654][11895,11895]
8164:	Offset: 136333  Size:1  Children:0	[2583,2583][7393,7393][8481,8481]
8165:	Offset: 136342  Size:1  Children:0	[816,816][10681,10681][11217,11217]
8166:	Offset: 136351  Size:1  Children:0	[2418,2418][11664,11664][11988,11988]
8167:	Offset: 136360  Size:1  Children:0	[5021,5021][10257,10257][10919,10919]
8168:	Offset: 136369  Size:1  Children:0	[5565,5565][11433,11433][11130,11130]
8169:	Offset: 136378  Size:1  Children:0	[1748,1748][10682,10682][11987,11987]
8170:	Offset: 136387  Size:1  Children:0	[1020,1020][11619,11619][7670,7670]
8171:	Offset: 136396  Size:1  Children:0	[840,840][11845,11845][11480,11480]
8172:	Offset: 136405  Size:1  Children:0	[4428,4428][8525,8525][11405,11405]
8173:	Offset: 136414  Size:1  Children:0	[2720,2720][9355,9355][9848,9848]
8174:	Offset: 136423  Size:1  Children:0	[5206,5206][8298,8298][6737,6737]
8175:	Offset: 136432  Size:1  Children:0	[2365,2365][11901,11901][8307,8307]
8176:	Offset: 136441  Size:1  Children:0	[2282,2282][9983,9983][7990,7990]
8177:	Offset: 136450  Size:1  Children:0	[4033,4033][6688,6688][7698,7698]
8178:	Offset: 136459  Size:1  Children:0	[2339,2339][10895,10895][8014,8014]
8179:	Offset: 136468  Size:1  Children:0	[5781,5781][10494,10494][8640,8640]
8180:	Offset: 136477  Size:1  Children:0	[2310,2310][7305,7305][6775,6775]
8181:	Offset: 136486  Size:1  Children:0	[2805,2805][7434,7434][11808,11808]
8182:	Offset: 136495  Size:1  Children:0	[1497,1497][9098,9098][11587,11587]
8183:	Offset: 136504  Size:1  Children:0	[2306,2306][11930,11930][10540,10540]
8184:	Offset: 136513  Size:1  Children:0	[674,674][8382,8382][7382,7382]
8185:	Offset: 136522  Size:1  Children:0	[3009,3009][7573,7573][9459,9459]
8186:	Offset: 136531  Size:1  Children:0	[4978,4978][6690,6690][10206,10206]
8187:	Offset: 136540  Size:1  Children:0	[1141,1141][11791,11791][8226,8226]
8188:	Offset: 136549  Size:1  Children:0	[3081,3081][7937,7937][6419,6419]
8189:	Offset: 136558  Size:1  Children:0	[2207,2207][10838,10838][6872,6872]
8190:	Offset: 136567  Size:1  Children:0	[1799,1799][9700,9700][11834,11834]
8191:	Offset: 136576  Size:1  Children:0	[3274,3274][11909,11909][7865,7865]
8192:	Offset: 136585  Size:1  Children:0	[5574,5574][11435,11435][9265,9265]
8193:	Offset: 136594  Size:1  Children:0	[1835,1835][9598,9598][8466,8466]
8194:	Offset: 136603  Size:1  Children:0	[3423,3423][10899,10899][8259,8259]
8195:	Offset: 136612  Size:1  Children:0	[4460,4460][10222,10222][9808,9808]
8196:	Offset: 136621  Size:1  Children:0	[4309,4309][10647,10647][11841,11841]
8197:	Offset: 136630  Size:1  Children:0	[1781,1781][9372,9372][11459,11459]
8198:	Offset: 136639  Size:1  Children:0	[4737,4737][9559,9559][10734,10734]
8199:	Offset: 136648  Size:1  Children:0	[5903,5903][8857,8857][7162,7162]
8200:	Offset: 136657  Size:1  Children:0	[3069,3069][9667,9667][10417,10417]
8201:	Offset: 136666  Size:1  Children:0	[3489,3489][11949,11949][7051,7051]
8202:	Offset: 136675  Size:1  Children:0	[5050,5050][9650,9650][9896,9896]
8203:	Offset: 136684  Size:1  Children:0	[580,580][8037,8037][8841,8841]
8204:	Offset: 136693  Size:1  Children:0	[2124,2124][11931,11931][10568,10568]
8205:	Offset: 136702  Size:1  Children:0	[2252,2252][11338,11338][9206,9206]
8206:	Offset: 136711  Size:1  Children:0	[945,945][8323,8323][11707,11707]
8207:	Offset: 136720  Size:1  Children:0	[2023,2023][9351,9351][10918,10918]
8208:	Offset: 136729  Size:1  Children:0	[1511,1511][10165,10165][11365,11365]
8209:	Offset: 136738  Size:1  Children:0	[3625,3625][9238,9238][9132,9132]
8210:	Offset: 136747  Size:1  Children:0	[4833,4833][7385,7385][8186,8186]
8211:	Offset: 136756  Size:1  Children:0	[1708,1708][12070,12070][9674,9674]
8212:	Offset: 136765  Size:1  Children:0	[549,549][10646,10646][8910,8910]
8213:	Offset: 136774  Size:1  Children:0	[2658,2658][6647,6647][9049,9049]
8214:	Offset: 136783  Size:1  Children:0	[4565,4565][7337,7337][11922,11922]
8215:	Offset: 136792  Size:1  Children:0	[4806,4806][10150,10150][10977,10977]
8216:	Offset: 136801  Size:1  Children:0	[3259,3259][9118,9118][7257,7257]
8217:	Offset: 136810  Size:1  Children:0	[1719,1719][9222,9222][10840,10840]
8218:	Offset: 136819  Size:1  Children:0	[5886,5886][8479,8479][10748,10748]
8219:	Offset: 136828  Size:1  Children:0	[1631,1631][9511,9511][8703,8703]
8220:	Offset: 136837  Size:1  Children:0	[1940,1940][11582,11582][10050,10050]
8221:	Offset: 136846  Size:1  Children:0	[5152,5152][6873,6873][8609,8609]
8222:	Offset: 136855  Size:1  Children:0	[335,335][7262,7262][7269,7269]
8223:	Offset: 136864  Size:1  Children:0	[2361,2361][11653,11653][10898,10898]
8224:	Offset: 136873  Size:1  Children:0	[3770,3770][8376,8376][10316,10316]
8225:	Offset: 136882  Size:1  Children:0	[4105,4105][8065,8065][10292,10292]
8226:	Offset: 136891  Size:1  Children:0	[3793,3793][9360,9360][9744,9744]
8227:	Offset: 136900  Size:1  Children:0	[1801,1801][11736,11736][11302,11302]
8228:	Offset: 136909  Size:1  Children:0	[5523,5523][11511,11511][9812,9812]
8229:	Offset: 136918  Size:1  Children:0	[1889,1889][8981,8981][6503,6503]
8230:	Offset: 136927  Size:1  Children:0	[1217,1217][7681,7681][10448,10448]
8231:	Offset: 136936  Size:1  Children:0	[4219,4219][7129,7129][10701,10701]
8232:	Offset: 136945  Size:1  Children:0	[5630,5630][11568,11568][7675,7675]
8233:	Offset: 136954  Size:1  Children:0	[4036,4036][7924,7924][7072,7072]
8234:	Offset: 136963  Size:1  Children:0	[3736,3736][6950,6950][10739,10739]
8235:	Offset: 136972  Size:1  Children:0	[4139,4139][9844,9844][8633,8633]
8236:	Offset: 136981  Size:1  Children:0	[3534,3534][7828,7828][10599,10599]
8237:	Offset: 136990  Size:1  Children:0	[2086,2086][8823,8823][7694,7694]
8238:	Offset: 136999  Size:1  Children:0	[5223,5223][9761,9761][11572,11572]
8239:	Offset: 137008  Size:1  Children:0	[1305,1305][7386,7386][7647,7647]
8240:	Offset: 137017  Size:1  Children:0	[2757,2757][11431,11431][6655,6655]
8241:	Offset: 137026  Size:1  Children:0	[1086,1086][8740,8740][7854,7854]
8242:	Offset: 137035  Size:1  Children:0	[5884,5884][10049,10049][6500,6500]
8243:	Offset: 137044  Size:1  Children:0	[4539,4539][10082,10082][6693,6693]
8244:	Offset: 137053  Size:1  Children:0	[5517,5517][11371,11371][6780,6780]
8245:	Offset: 137062  Size:1  Children:0	[511,511][10212,10212][7292,7292]
8246:	Offset: 137071  Size:1  Children:0	[5869,5869][10741,10741][10932,10932]
8247:	Offset: 137080  Size:1  Children:0	[388,388][11650,11650][9343,9343]
8248:	Offset: 137089  Size:1  Children:0	[1365,1365][11725,11725][9954,9954]
8249:	Offset: 137098  Size:1  Children:0	[2698,2698][9110,9110][8352,8352]
8250:	Offset: 137107  Size:1  Children:0	[3553,3553][11738,11738][8477,8477]
8251:	Offset: 137116  Size:1  Children:0	[4827,4827][11728,11728][11983,11983]
8252:	Offset: 137125  Size:1  Children:0	[3874,3874][7606,7606][10547,10547]
8253:	Offset: 137134  Size:1  Children:0	[4921,4921][7346,7346][6752,6752]
8254:	Offset: 137143  Size:1  Children:0	[1619,1619][7435,7435][10747,10747]
8255:	Offset: 137152  Size:1  Children:0	[4170,4170][10171,10171][10683,10683]
8256:	Offset: 137161  Size:1  Children:0	[1548,1548][9929,9929][8222,8222]
8257:	Offset: 137170  Size:1  Children:0	[5888,5888][9825,9825][7418,7418]
8258:	Offset: 137179  Size:1  Children:0	[3771,3771][7983,7983][11171,11171]
8259:	Offset: 137188  Size:1  Children:0	[2659,2659][11787,11787][7034,7034]
8260:	Offset: 137197  Size:1  Children:0	[930,930][9173,9173][11867,11867]
8261:	Offset: 137206  Size:1  Children:0	[3394,3394][8198,8198][8767,8767]
8262:	Offset: 137215  Size:1  Children:0	[4336,4336][10317,10317][6560,6560]
8263:	Offset: 137224  Size:1  Children:0	[1298,1298][10922,10922][11535,11535]
8264:	Offset: 137233  Size:1  Children:0	[4666,4666][9655,9655][6773,6773]
8265:	Offset: 137242  Size:1  Children:0	[5724,5724][8238,8238][11399,11399]
8266:	Offset: 137251  Size:1  Children:0	[492,492][9364,9364][8026,8026]
8267:	Offset: 137260  Size:1  Children:0	[2559,2559][11622,11622][9932,9932]
8268:	Offset: 137269  Size:1  Children:0	[5487,5487][10616,10616][9360,9360]
8269:	Offset: 137278  Size:1  Children:0	[5625,5625][8833,8833][7943,7943]
8270:	Offset: 137287  Size:1  Children:0	[3072,3072][10466,10466][8263,8263]
8271:	Offset: 137296  Size:1  Children:0	[1091,1091][6667,6667][10717,10717]
8272:	Offset: 137305  Size:1  Children:0	[3015,3015][6948,6948][9795,9795]
8273:	Offset: 137314  Size:1  Children:0	[1765,1765][11173,11173][8502,8502]
8274:	Offset: 137323  Size:1  Children:0	[882,882][10427,10427][7859,7859]
8275:	Offset: 137332  Size:1  Children:0	[5069,5069][8194,8194][10005,10005]
8276:	Offset: 137341  Size:1  Children:0	[3748,3748][7524,7524][6639,6639]
8277:	Offset: 137350  Size:1  Children:0	[2911,2911][11962,11962][8816,8816]
8278:	Offset: 137359  Size:1  Children:0	[5057,5057][9325,9325][6728,6728]
8279:	Offset: 137368  Size:1  Children:0	[555,555][11951,11951][11917,11917]
8280:	Offset: 137377  Size:1  Children:0	[2830,2830][9412,9412][10807,10807]
8281:	Offset: 137386  Size:1  Children:0	[5015,5015][8827,8827][6605,6605]
8282:	Offset: 137395  Size:1  Children:0	[411,411][9077,9077][10624,10624]
8283:	Offset: 137404  Size:1  Children:0	[5647,5647][10402,10402][10970,10970]
8284:	Offset: 137413  Size:1  Children:0	[5289,5289][6767,6767][6719,6719]
8285:	Offset: 137422  Size:1  Children:0	[5826,5826][7820,7820][7088,7088]
8286:	Offset: 137431  Size:1  Children:0	[3184,3184][11325,11325][10554,10554]
8287:	Offset: 137440  Size:1  Children:0	[3718,3718][8160,8160][7985,7985]
8288:	Offset: 137449  Size:1  Children:0	[1355,1355][9661,9661][7624,7624]
8289:	Offset: 137458  Size:1  Children:0	[4967,4967][6827,6827][9884,9884]
8290:	Offset: 137467  Size:1  Children:0	[1807,1807][8520,8520][9832,9832]
8291:	Offset: 137476  Size:1  Children:0	[2957,2957][7315,7315][10647,10647]
8292:	Offset: 137485  Size:1  Children:0	[2028,2028][7377,7377][10127,10127]
8293:	Offset: 137494  Size:1  Children:0	[1218,1218][11851,11851][10101,10101]
8294:	Offset: 137503  Size:1  Children:0	[2899,2899][8749,8749][7644,7644]
8295:	Offset: 137512  Size:1  Children:0	[3123,3123][7282,7282][7503,7503]
8296:	Offset: 137521  Size:1  Children:0	[3149,3149][9104,9104][10318,10318]
8297:	Offset: 137530  Size:1  Children:0	[2727,2727][9297,9297][11439,11439]
8298:	Offset: 137539  Size:1  Children:0	[5893,5893][10174,10174][7375,7375]
8299:	Offset: 137548  Size:1  Children:0	[3230,3230][11645,11645][8933,8933]
8300:	Offset: 137557  Size:1  Children:0	[4136,4136][7727,7727][7199,7199]
8301:	Offset: 137566  Size:1  Children:0	[1746,1746][11249,11249][11463,11463]
8302:	Offset: 137575  Size:1  Children:0	[2174,2174][7593,7593][9749,9749]
8303:	Offset: 137584  Size:1  Children:0	[3803,3803][6722,6722][6880,6880]
8304:	Offset: 137593  Size:1  Children:0	[3797,3797][6681,6681][6863,6863]
8305:	Offset: 137602  Size:1  Children:0	[1175,1175][10483,10483][11150,11150]
8306:	Offset: 137611  Size:1  Children:0	[4876,4876][11295,11295][7281,7281]
8307:	Offset: 137620  Size:1  Children:0	[2691,2691][11690,11690][7461,7461]
8308:	Offset: 137629  Size:1  Children:0	[2856,2856][8783,8783][7755,7755]
8309:	Offset: 137638  Size:1  Children:0	[668,668][11501,11501][11907,11907]
8310:	Offset: 137647  Size:1  Children:0	[2261,2261][9310,9310][8799,8799]
8311:	Offset: 137656  Size:1  Children:0	[3292,3292][7384,7384][7052,7052]
8312:	Offset: 137665  Size:1  Children:0	[5137,5137][11131,11131][8024,8024]
8313:	Offset: 137674  Size:1  Children:0	[4652,4652][8584,8584][10351,10351]
8314:	Offset: 137683  Size:1  Children:0	[5241,5241][10018,10018][6552,6552]
8315:	Offset: 137692  Size:1  Children:0	[5270,5270][8735,8735][11359,11359]
8316:	Offset: 137701  Size:1  Children:0	[5520,5520][8078,8078][8788,8788]
8317:	Offset: 137710  Size:1  Children:0	[3439,3439][10806,10806][10824,10824]
8318:	Offset: 137719  Size:1  Children:0	[1597,1597][8968,8968][7733,7733]
8319:	Offset: 137728  Size:1  Children:0	[1033,1033][6929,6929][11413,11413]
8320:	Offset: 137737  Size:1  Children:0	[5648,5648][10428,10428][11252,11252]
8321:	Offset: 137746  Size:1  Children:0	[350,350][7019,7019][10197,10197]
8322:	Offset: 137755  Size:1  Children:0	[3338,3338][10382,10382][8190,8190]
8323:	Offset: 137764  Size:1  Children:0	[4091,4091][8663,8663][11240,11240]
8324:	Offset: 137773  Size:1  Children:0	[2634,2634][9630,9630][9428,9428]
8325:	Offset: 137782  Size:1  Children:0	[4561,4561][10073,10073][6941,6941]
8326:	Offset: 137791  Size:1  Children:0	[2109,2109][9402,9402][10724,10724]
8327:	Offset: 137800  Size:1  Children:0	[1525,1525][9067,9067][11385,11385]
8328:	Offset: 137809  Size:1  Children:0	[4394,4394][6933,6933][8177,8177]
8329:	Offset: 137818  Size:1  Children:0	[3571,3571][8691,8691][6847,6847]
8330:	Offset: 137827  Size:1  Children:0	[4443,4443][10588,10588][6519,6519]
8331:	Offset: 137836  Size:1  Children:0	[672,672][10024,10024][8018,8018]
8332:	Offset: 137845  Size:1  Children:0	[603,603][7457,7457][6861,6861]
8333:	Offset: 137854  Size:1  Children:0	[1231,1231][8021,8021][10587,10587]
8334:	Offset: 137863  Size:1  Children:0	[4426,4426][7544,7544][7318,7318]
8335:	Offset: 137872  Size:1  Children:0	[4863,4863][8819,8819][10094,10094]
8336:	Offset: 137881  Size:1  Children:0	[2125,2125][9515,9515][10495,10495]
8337:	Offset: 137890  Size:1  Children:0	[858,858][8843,8843][6614,6614]
8338:	Offset: 137899  Size:1  Children:0	[5147,5147][10086,10086][7163,7163]
8339:	Offset: 137908  Size:1  Children:0	[5027,5027][10085,10085][9340,9340]
8340:	Offset: 137917  Size:1  Children:0	[696,696][11047,11047][11654,11654]
8341:	Offset: 137926  Size:1  Children:0	[344,344][9048,9048][8239,8239]
8342:	Offset: 137935  Size:1  Children:0	[756,756][8747,8747][8191,8191]
8343:	Offset: 137944  Size:1  Children:0	[2337,2337][6803,6803][10751,10751]
8344:	Offset: 137953  Size:1  Children:0	[2854,2854][8353,8353][6489,6489]
8345:	Offset: 137962  Size:1  Children:0	[662,662][10459,10459][6747,6747]
8346:	Offset: 137971  Size:1  Children:0	[2592,2592][11597,11597][7192,7192]
8347:	Offset: 137980  Size:1  Children:0	[3805,3805][9315,9315][7306,7306]
8348:	Offset: 137989  Size:1  Children:0	[561,561][11900,11900][9316,9316]
8349:	Offset: 137998  Size:1  Children:0	[5072,5072][9009,9009][8583,8583]
8350:	Offset: 138007  Size:1  Children:0	[1989,1989][11432,11432][9563,9563]
8351:	Offset: 138016  Size:1  Children:0	[4316,4316][7280,7280][10639,10639]
8352:	Offset: 138025  Size:1  Children:0	[3156,3156][11829,11829][7380,7380]
8353:	Offset: 138034  Size:1  Children:0	[2018,2018][8935,8935][9220,9220]
8354:	Offset: 138043  Size:1  Children:0	[3621,3621][9442,9442][7142,7142]
8355:	Offset: 138052  Size:1  Children:0	[661,661][11305,11305][10539,10539]
8356:	Offset: 138061  Size:1  Children:0	[1186,1186][8192,8192][7058,7058]
8357:	Offset: 138070  Size:1  Children:0	[3669,3669][8784,8784][7547,7547]
8358:	Offset: 138079  Size:1  Children:0	[4489,4489][8839,8839][8986,8986]
8359:	Offset: 138088  Size:1  Children:0	[4796,4796][11684,11684][9322,9322]
8360:	Offset: 138097  Size:1  Children:0	[3462,3462][10357,10357][11715,11715]
8361:	Offset: 138106  Size:1  Children:0	[4530,4530][10469,10469][9640,9640]
8362:	Offset: 138115  Size:1  Children:0	[950,950][11404,11404][8188,8188]
8363:	Offset: 138124  Size:1  Children:0	[2516,2516][7917,7917][6878,6878]
8364:	Offset: 138133  Size:1  Children:0	[2236,2236][6957,6957][11231,11231]
8365:	Offset: 138142  Size:1  Children:0	[3017,3017][12002,12002][7079,7079]
8366:	Offset: 138151  Size:1  Children:0	[1044,1044][10555,10555][10464,10464]
8367:	Offset: 138160  Size:1  Children:0	[705,705][9608,9608][11197,11197]
8368:	Offset: 138169  Size:1  Children:0	[1348,1348][11158,11158][10095,10095]
8369:	Offset: 138178  Size:1  Children:0	[3398,3398][11745,11745][7027,7027]
8370:	Offset: 138187  Size:1  Children:0	[1840,1840][6779,6779][11731,11731]
8371:	Offset: 138196  Size:1  Children:0	[3589,3589][9783,9783][10007,10007]
8372:	Offset: 138205  Size:1  Children:0	[3788,3788][9463,9463][10001,10001]
8373:	Offset: 138214  Size:1  Children:0	[752,752][9681,9681][9590,9590]
8374:	Offset: 138223  Size:1  Children:0	[884,884][8053,8053][8754,8754]
8375:	Offset: 138232  Size:1  Children:0	[803,803][7637,7637][7391,7391]
8376:	Offset: 138241  Size:1  Children:0	[1999,1999][9272,9272][9788,9788]
8377:	Offset: 138250  Size:1  Children:0	[3916,3916][10437,10437][11772,11772]
8378:	Offset: 138259  Size:1  Children:0	[3565,3565][11275,11275][9903,9903]
8379:	Offset: 138268  Size:1  Children:0	[2490,2490][7856,7856][11764,11764]
8380:	Offset: 138277  Size:1  Children:0	[2128,2128][10855,10855][8342,8342]
8381:	Offset: 138286  Size:1  Children:0	[1978,1978][9012,9012][9518,9518]
8382:	Offset: 138295  Size:1  Children:0	[1901,1901][8966,8966][9587,9587]
8383:	Offset: 138304  Size:1  Children:0	[5729,5729][8282,8282][9008,9008]
8384:	Offset: 138313  Size:1  Children:0	[832,832][8092,8092][7581,7581]
8385:	Offset: 138322  Size:1  Children:0	[5194,5194][9405,9405][8243,8243]
8386:	Offset: 138331  Size:1  Children:0	[757,757][8553,8553][10364,10364]
8387:	Offset: 138340  Size:1  Children:0	[1617,1617][10545,10545][11008,11008]
8388:	Offset: 138349  Size:1  Children:0	[489,489][8364,8364][7272,7272]
8389:	Offset: 138358  Size:1  Children:0	[972,972][9176,9176][11522,11522]
8390:	Offset: 138367  Size:1  Children:0	[799,799][11288,11288][9794,9794]
8391:	Offset: 138376  Size:1  Children:0	[4096,4096][7302,7302][10592,10592]
8392:	Offset: 138385  Size:1  Children:0	[438,438][11391,11391][9688,9688]
8393:	Offset: 138394  Size:1  Children:0	[4217,4217][8254,8254][10995,10995]
8394:	Offset: 138403  Size:1  Children:0	[464,464][8970,8970][6989,6989]
8395:	Offset: 138412  Size:1  Children:0	[4616,4616][7084,7084][7175,7175]
8396:	Offset: 138421  Size:1  Children:0	[1494,1494][11920,11920][10911,10911]
8397:	Offset: 138430  Size:1  Children:0	[4360,4360][10191,10191][9913,9913]
8398:	Offset: 138439  Size:1  Children:0	[5175,5175][7100,7100][6565,6565]
8399:	Offset: 138448  Size:1  Children:0	[3690,3690][9340,9340][8153,8153]
8400:	Offset: 138457  Size:1  Children:0	[4602,4602][10885,10885][6549,6549]
8401:	Offset: 138466  Size:1  Children:0	[4857,4857][11493,11493][11556,11556]
8402:	Offset: 138475  Size:1  Children:0	[3204,3204][8023,8023][11158,11158]
8403:	Offset: 138484  Size:1  Children:0	[3124,3124][11852,11852][9912,9912]
8404:	Offset: 138493  Size:1  Children:0	[3549,3549][7382,7382][11335,11335]
8405:	Offset: 138502  Size:1  Children:0	[2323,2323][7543,7543][10719,10719]
8406:	Offset: 138511  Size:1  Children:0	[1208,1208][9342,9342][9209,9209]
8407:	Offset: 138520  Size:1  Children:0	[3473,3473][10531,10531][11771,11771]
8408:	Offset: 138529  Size:1  Children:0	[2635,2635][8275,8275][11562,11562]
8409:	Offset: 138538  Size:1  Children:0	[2868,2868][8185,8185][9341,9341]
8410:	Offset: 138547  Size:1  Children:0	[694,694][7713,7713][7645,7645]
8411:	Offset: 138556  Size:1  Children:0	[5534,5534][9423,9423][9037,9037]
8412:	Offset: 138565  Size:1  Children:0	[3385,3385][6764,6764][6746,6746]
8413:	Offset: 138574  Size:1  Children:0	[386,386][11628,11628][9420,9420]
8414:	Offset: 138583  Size:1  Children:0	[1453,1453][9573,9573][7797,7797]
8415:	Offset: 138592  Size:1  Children:0	[4607,4607][8638,8638][7976,7976]
8416:	Offset: 138601  Size:1  Children:0	[3335,3335][8625,8625][11170,11170]
8417:	Offset: 138610  Size:1  Children:0	[3033,3033][7472,7472][9793,9793]
8418:	Offset: 138619  Size:1  Children:0	[5696,5696][11763,11763][8757,8757]
8419:	Offset: 138628  Size:1  Children:0	[3221,3221][12013,12013][7526,7526]
8420:	Offset: 138637  Size:1  Children:0	[1296,1296][10644,10644][6904,6904]
8421:	Offset: 138646  Size:1  Children:0	[5258,5258][8402,8402][10789,10789]
8422:	Offset: 138655  Size:1  Children:0	[3261,3261][8885,8885][10756,10756]
8423:	Offset: 138664  Size:1  Children:0	[1569,1569][7319,7319][7239,7239]
8424:	Offset: 138673  Size:1  Children:0	[4381,4381][9537,9537][11229,11229]
8425:	Offset: 138682  Size:1  Children:0	[5736,5736][9431,9431][10509,10509]
8426:	Offset: 138691  Size:1  Children:0	[5438,5438][6588,6588][9876,9876]
8427:	Offset: 138700  Size:1  Children:0	[2775,2775][8879,8879][7475,7475]
8428:	Offset: 138709  Size:1  Children:0	[1378,1378][7231,7231][9715,9715]
8429:	Offset: 138718  Size:1  Children:0	[699,699][6534,6534][6912,6912]
8430:	Offset: 138727  Size:1  Children:0	[2411,2411][7099,7099][8773,8773]
8431:	Offset: 138736  Size:1  Children:0	[2677,2677][6623,6623][7185,7185]
